trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",25,8,-1.991740105368131,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",25,13,-21.90937938961757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",20,0,2.5733627934950936,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,2,30.744468272194318,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,5,26.453966928518422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",25,3,-59.62566188510585,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,0,-6.994279714044716,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",25,20,9.954999347539975,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,12,11.440551080297242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",30,14,-26.86246471535178,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",35,20,8.948925698260856,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",35,17,23.999700844847723,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",25,11,24.83854097675356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",25,4,-61.35804891159255,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 1}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,6,3.5528723827532405,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,13,22.46635788457925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",25,11,8.643372751472167,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",20,3,-30.93892149023536,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,11,17.44599696335154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",30,13,3.3373912357458924,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,13,2.139431179307513,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,3,1.1859203924526625,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,7,24.8667142912712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",30,12,34.89149395807066,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,19,1.8459954044836167,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,13,-27.127107788469743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",25,0,20.39404411700586,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,0,22.065229043617332,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,0,28.3043661307181,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,14,-28.469766533086958,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,9,26.412768865715407,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",25,6,1.6523418395813951,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,0,-64.35468050017234,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",25,0,5.699377624495478,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,10,-2.2763518027404164,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,3,5.61529670964012,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",25,15,14.966291368775313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",35,22,11.022951603090803,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,7,20.298021377613264,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",25,13,-21.224208751654338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,12,-30.06376539869819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",35,18,3.778847937483986,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",30,6,20.4577630964181,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,8,20.68750844229825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",20,3,-45.781262782269145,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",25,0,32.66142504309837,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,10,4.0136893871035015,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,20,9.193794991219956,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,0,30.166517308048867,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,0,-53.587128157059546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",20,8,20.515340852366343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",30,11,-17.988903451337755,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",30,8,26.6433113746174,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,14,12.718893337768277,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",25,2,22.332033944027177,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",30,11,-26.773961156453232,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,16,8.029524694515796,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",30,14,-67.29516579494612,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",25,6,-7.136519158951916,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",25,5,-16.845522797731945,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,10,1.9584618498229645,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,22,14.758814923266236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,16,8.071868711705772,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,7,-10.70109725006957,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",30,15,28.2927726918147,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",30,13,21.761715603317906,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",30,4,16.96894237502371,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",30,20,6.376328881182408,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,11,13.161810244643569,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",30,22,4.571605184871599,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,11,16.266319240493488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",25,0,-2.537120716155048,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,16,5.491325407066114,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,2,-21.368958119030108,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 1}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,0,30.99297368329203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,0,-42.38268976664028,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",25,0,5.0608195956334825,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",25,2,-25.59653488117428,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,0,16.791414288973705,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,16,17.780400296834664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,6,-8.342815572617507,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,14,9.238603097295215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,10,-7.628238811672761,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",30,18,22.344346529536296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",35,17,28.504379196539368,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,14,12.265710553248347,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,8,18.38256357608659,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,0,33.24885820045423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",20,5,-27.84957311779803,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,9,16.225400303397283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,11,27.68327012466138,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,5,-59.06717821245373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,0,8.366046495071446,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",25,15,4.542611664825641,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",30,0,6.73572183394414,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",25,20,10.850612520243898,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,12,-26.874648049127337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,10,-57.523252832438686,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,4,25.03268435737929,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",30,22,17.925433952684195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,14,7.648457609756788,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,8,15.853052721180617,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,15,18.38954036509595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,8,9.815598114527932,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,0,-31.679938343130218,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,0,29.03575263393002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,10,-0.2794815631529084,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
